# lams weight z
2.300000000000000000e+01 4.348593400833090767e+06 9.599999999999999645e-01
2.400000000000000000e+01 3.255227742793526966e+06 1.120000000000000107e+00
3.300000000000000000e+01 3.015522907855179161e+06 1.239999999999999991e+00
2.200000000000000000e+01 3.141956044000340160e+06 1.080000000000000071e+00
3.300000000000000000e+01 4.006941240665620659e+06 1.360000000000000098e+00
2.300000000000000000e+01 4.758877861608380452e+06 8.800000000000000044e-01
4.500000000000000000e+01 4.247806744443860836e+06 1.129999999999999893e+00
2.700000000000000000e+01 4.533621142292799428e+06 1.169999999999999929e+00
2.400000000000000000e+01 2.930983908093367238e+06 1.030000000000000027e+00
2.400000000000000000e+01 3.836448319571115542e+06 1.129999999999999893e+00
2.300000000000000000e+01 3.215292672977859154e+06 1.030000000000000027e+00
4.200000000000000000e+01 2.374292617434712593e+06 1.010000000000000009e+00
4.300000000000000000e+01 3.028545393406387884e+06 1.330000000000000071e+00
4.200000000000000000e+01 3.645650823681575246e+06 1.229999999999999982e+00
2.500000000000000000e+01 2.943788250160690397e+06 9.899999999999999911e-01
3.800000000000000000e+01 3.930402019022970926e+06 1.100000000000000089e+00
4.200000000000000000e+01 4.242967363843475468e+06 1.260000000000000009e+00
2.600000000000000000e+01 3.745722396485792473e+06 1.610000000000000098e+00
3.300000000000000000e+01 3.549416033172101248e+06 1.239999999999999991e+00
2.300000000000000000e+01 3.094425244342383929e+06 1.189999999999999947e+00
5.700000000000000000e+01 3.570789635464490857e+06 1.120000000000000107e+00
2.600000000000000000e+01 3.129214355591262225e+06 1.290000000000000036e+00
2.200000000000000000e+01 3.424632111342230812e+06 1.050000000000000044e+00
3.000000000000000000e+01 3.250029514556312002e+06 9.599999999999999645e-01
2.900000000000000000e+01 4.029881430463780183e+06 1.030000000000000027e+00
3.900000000000000000e+01 4.057210406474329997e+06 1.370000000000000107e+00
3.300000000000000000e+01 3.444103925698970445e+06 1.090000000000000080e+00
4.300000000000000000e+01 3.760291120574104600e+06 9.699999999999999734e-01
3.000000000000000000e+01 2.933483653445175383e+06 1.350000000000000089e+00
2.600000000000000000e+01 3.026670760449380614e+06 1.050000000000000044e+00
3.400000000000000000e+01 3.007728431448359042e+06 1.159999999999999920e+00
2.100000000000000000e+01 2.409281502760462929e+06 1.050000000000000044e+00
3.900000000000000000e+01 3.646519464841541834e+06 1.080000000000000071e+00
2.700000000000000000e+01 3.417914420110937208e+06 1.469999999999999973e+00
2.800000000000000000e+01 3.343100411439751741e+06 1.129999999999999893e+00
2.100000000000000000e+01 2.851528787382557523e+06 1.060000000000000053e+00
4.300000000000000000e+01 3.180735116338389460e+06 9.000000000000000222e-01
3.700000000000000000e+01 3.641787219884634484e+06 1.080000000000000071e+00
3.100000000000000000e+01 3.591578034964355174e+06 1.229999999999999982e+00
3.200000000000000000e+01 2.720983135117084254e+06 9.799999999999999822e-01
3.100000000000000000e+01 2.930636915508490521e+06 1.169999999999999929e+00
3.000000000000000000e+01 3.921138310176252853e+06 8.599999999999999867e-01
2.100000000000000000e+01 2.962776795947959181e+06 1.679999999999999938e+00
4.100000000000000000e+01 2.965212759940808173e+06 1.080000000000000071e+00
3.900000000000000000e+01 3.185794895625813399e+06 9.799999999999999822e-01
2.500000000000000000e+01 3.258505689921496436e+06 1.020000000000000018e+00
3.400000000000000000e+01 3.166875209770729765e+06 8.399999999999999689e-01
3.200000000000000000e+01 2.801616129864564165e+06 1.169999999999999929e+00
3.000000000000000000e+01 2.977004886455798522e+06 1.129999999999999893e+00
2.700000000000000000e+01 2.833666208278983831e+06 1.159999999999999920e+00
4.100000000000000000e+01 3.000409107514184434e+06 1.320000000000000062e+00
2.300000000000000000e+01 3.211966639461551793e+06 1.090000000000000080e+00
3.300000000000000000e+01 2.830826735318946652e+06 9.300000000000000488e-01
3.300000000000000000e+01 3.253883569002546370e+06 1.090000000000000080e+00
2.800000000000000000e+01 2.889258268426428083e+06 9.399999999999999467e-01
2.400000000000000000e+01 3.198270374633814208e+06 1.010000000000000009e+00
2.100000000000000000e+01 3.044530500011945143e+06 1.080000000000000071e+00
2.100000000000000000e+01 2.841603641458415426e+06 1.090000000000000080e+00
3.900000000000000000e+01 3.047648333290485665e+06 8.100000000000000533e-01
3.100000000000000000e+01 2.936176987704402767e+06 1.229999999999999982e+00
2.500000000000000000e+01 3.756350674704874866e+06 1.209999999999999964e+00
3.000000000000000000e+01 3.064458074435894378e+06 1.050000000000000044e+00
2.400000000000000000e+01 2.828093329042145982e+06 9.599999999999999645e-01
3.400000000000000000e+01 3.189008085384573787e+06 1.419999999999999929e+00
4.900000000000000000e+01 3.413560225012751762e+06 1.010000000000000009e+00
2.500000000000000000e+01 3.024084692709717900e+06 9.399999999999999467e-01
3.400000000000000000e+01 3.707140426534952596e+06 1.229999999999999982e+00
8.300000000000000000e+01 2.803348608617072459e+06 8.199999999999999512e-01
3.400000000000000000e+01 2.772525381339014042e+06 9.100000000000000311e-01
3.100000000000000000e+01 2.158628260802793317e+06 9.100000000000000311e-01
2.800000000000000000e+01 3.523046021312050521e+06 1.060000000000000053e+00
3.700000000000000000e+01 3.155360492834141012e+06 1.290000000000000036e+00
3.100000000000000000e+01 2.808535723266433459e+06 1.169999999999999929e+00
2.900000000000000000e+01 3.011678032974929549e+06 1.159999999999999920e+00
3.000000000000000000e+01 2.606384871163271368e+06 1.459999999999999964e+00
7.400000000000000000e+01 2.492296231880957261e+06 1.239999999999999991e+00
5.000000000000000000e+01 2.840442593447700609e+06 1.139999999999999902e+00
2.900000000000000000e+01 3.853846258903066628e+06 9.899999999999999911e-01
3.200000000000000000e+01 2.750987864467164036e+06 1.310000000000000053e+00
3.300000000000000000e+01 2.644473767838055734e+06 1.129999999999999893e+00
5.400000000000000000e+01 4.016165370946337469e+06 1.120000000000000107e+00
3.700000000000000000e+01 3.330306842439421918e+06 1.550000000000000044e+00
4.400000000000000000e+01 3.369791639131211676e+06 1.479999999999999982e+00
3.100000000000000000e+01 3.254942729460807052e+06 1.320000000000000062e+00
3.200000000000000000e+01 2.648828905364324339e+06 1.310000000000000053e+00
4.800000000000000000e+01 3.405950727103154641e+06 1.030000000000000027e+00
2.400000000000000000e+01 2.951474886345114559e+06 9.300000000000000488e-01
3.800000000000000000e+01 3.040282510964217130e+06 1.080000000000000071e+00
3.400000000000000000e+01 2.815836783580857795e+06 9.399999999999999467e-01
3.100000000000000000e+01 3.641667217872880865e+06 1.469999999999999973e+00
4.100000000000000000e+01 2.779651420688090380e+06 1.020000000000000018e+00
3.500000000000000000e+01 2.496598414535518270e+06 9.799999999999999822e-01
4.400000000000000000e+01 3.503163200713333674e+06 1.050000000000000044e+00
2.600000000000000000e+01 2.643225884247701149e+06 9.300000000000000488e-01
2.300000000000000000e+01 2.782019120495617855e+06 1.139999999999999902e+00
4.400000000000000000e+01 2.685628855412318371e+06 1.310000000000000053e+00
3.300000000000000000e+01 2.741974553996577859e+06 8.800000000000000044e-01
4.800000000000000000e+01 3.554252300467664842e+06 1.260000000000000009e+00
4.100000000000000000e+01 2.530954473226082977e+06 8.800000000000000044e-01
2.700000000000000000e+01 2.967863479558624793e+06 1.030000000000000027e+00
2.200000000000000000e+01 2.686641538287642412e+06 1.320000000000000062e+00
3.500000000000000000e+01 2.794668658417878672e+06 1.169999999999999929e+00
5.100000000000000000e+01 3.305187632846119814e+06 9.799999999999999822e-01
3.400000000000000000e+01 2.884073635811585002e+06 1.090000000000000080e+00
2.800000000000000000e+01 2.752821778700431343e+06 1.139999999999999902e+00
2.300000000000000000e+01 2.507953911249629688e+06 1.209999999999999964e+00
3.000000000000000000e+01 2.602262804492847994e+06 1.260000000000000009e+00
2.300000000000000000e+01 2.554538869459784124e+06 1.120000000000000107e+00
2.400000000000000000e+01 2.634197969943188131e+06 1.169999999999999929e+00
2.400000000000000000e+01 2.912188864063254558e+06 1.129999999999999893e+00
2.500000000000000000e+01 2.664097016906582285e+06 1.370000000000000107e+00
2.300000000000000000e+01 2.596724742609632667e+06 1.100000000000000089e+00
3.400000000000000000e+01 2.753727576702856924e+06 1.159999999999999920e+00
2.800000000000000000e+01 2.644904353315488901e+06 8.399999999999999689e-01
2.700000000000000000e+01 2.556216967297397554e+06 1.310000000000000053e+00
3.200000000000000000e+01 2.502271982304341625e+06 8.399999999999999689e-01
3.600000000000000000e+01 2.674420978151881602e+06 8.800000000000000044e-01
4.000000000000000000e+01 2.582109865285445005e+06 1.209999999999999964e+00
3.700000000000000000e+01 2.689106206064069178e+06 1.129999999999999893e+00
4.000000000000000000e+01 2.646424297196380794e+06 9.100000000000000311e-01
2.800000000000000000e+01 2.787086410860446282e+06 1.080000000000000071e+00
3.000000000000000000e+01 3.377100779373891652e+06 1.500000000000000000e+00
7.300000000000000000e+01 3.303234218239406124e+06 1.090000000000000080e+00
5.600000000000000000e+01 2.604629965342645533e+06 9.599999999999999645e-01
4.600000000000000000e+01 2.651498224081041291e+06 1.280000000000000027e+00
5.200000000000000000e+01 3.399909758594494313e+06 1.020000000000000018e+00
4.200000000000000000e+01 2.814023893473717384e+06 1.030000000000000027e+00
4.000000000000000000e+01 3.520440333738206420e+06 9.799999999999999822e-01
3.900000000000000000e+01 3.041488373467357364e+06 1.020000000000000018e+00
3.800000000000000000e+01 2.994719932972563431e+06 1.169999999999999929e+00
2.600000000000000000e+01 3.159787906196495052e+06 1.050000000000000044e+00
3.300000000000000000e+01 4.047567707063138951e+06 1.120000000000000107e+00
2.500000000000000000e+01 2.925785255653265864e+06 1.080000000000000071e+00
2.500000000000000000e+01 2.053328419292437611e+06 9.100000000000000311e-01
4.100000000000000000e+01 2.020696968725316925e+06 9.599999999999999645e-01
2.600000000000000000e+01 3.419860249860448297e+06 9.899999999999999911e-01
3.100000000000000000e+01 3.141081081136479974e+06 9.899999999999999911e-01
2.400000000000000000e+01 3.938281489152350929e+06 1.139999999999999902e+00
2.500000000000000000e+01 2.046567125934161246e+06 1.100000000000000089e+00
3.400000000000000000e+01 3.597262834800896235e+06 1.010000000000000009e+00
3.300000000000000000e+01 2.733637592232562602e+06 9.399999999999999467e-01
3.700000000000000000e+01 2.835061048850317486e+06 1.169999999999999929e+00
2.300000000000000000e+01 3.695466693077654578e+06 8.900000000000000133e-01
3.200000000000000000e+01 1.680363271170828957e+06 1.189999999999999947e+00
3.400000000000000000e+01 3.481632680718509480e+06 1.030000000000000027e+00
2.300000000000000000e+01 2.546050718073713128e+06 8.800000000000000044e-01
3.800000000000000000e+01 2.122971011416002177e+06 1.129999999999999893e+00
2.700000000000000000e+01 1.818710793489072472e+06 1.060000000000000053e+00
2.100000000000000000e+01 1.967702771592367440e+06 9.899999999999999911e-01
2.200000000000000000e+01 2.731028274643571582e+06 9.599999999999999645e-01
4.200000000000000000e+01 1.407123078763706377e+06 1.100000000000000089e+00
3.700000000000000000e+01 1.352731734530811431e+06 1.399999999999999911e+00
2.100000000000000000e+01 1.400519824468143051e+06 1.120000000000000107e+00
2.400000000000000000e+01 1.044103135345634189e+06 9.399999999999999467e-01
3.600000000000000000e+01 1.438008925536847441e+06 9.899999999999999911e-01
3.900000000000000000e+01 1.425804620912121609e+06 1.020000000000000018e+00
3.600000000000000000e+01 1.239822608795972075e+06 9.899999999999999911e-01
3.000000000000000000e+01 1.266694134716346161e+06 9.699999999999999734e-01
2.400000000000000000e+01 2.081899535468027694e+06 1.090000000000000080e+00
2.900000000000000000e+01 1.150154822040225379e+06 1.340000000000000080e+00
2.800000000000000000e+01 1.510873838259938173e+06 9.599999999999999645e-01
2.800000000000000000e+01 2.342201949436548166e+06 1.129999999999999893e+00
2.500000000000000000e+01 1.525412868350633420e+06 1.310000000000000053e+00
2.100000000000000000e+01 2.142573237102802843e+06 9.000000000000000222e-01
2.100000000000000000e+01 1.904850167214724235e+06 1.189999999999999947e+00
2.200000000000000000e+01 1.474347082109249895e+06 1.330000000000000071e+00
2.800000000000000000e+01 1.465368414768297691e+06 1.129999999999999893e+00
2.400000000000000000e+01 1.514969411899064202e+06 1.679999999999999938e+00
2.300000000000000000e+01 1.605887642405321589e+06 1.020000000000000018e+00
3.200000000000000000e+01 1.129380439259743085e+06 1.139999999999999902e+00
3.500000000000000000e+01 2.254722088733876590e+06 1.090000000000000080e+00
2.500000000000000000e+01 1.270985337438206421e+06 9.399999999999999467e-01
3.800000000000000000e+01 1.928211539426468313e+06 1.260000000000000009e+00
3.400000000000000000e+01 2.283275659718848765e+06 8.399999999999999689e-01
2.300000000000000000e+01 1.919202826657968806e+06 8.599999999999999867e-01
2.700000000000000000e+01 2.026039223728457931e+06 9.100000000000000311e-01
2.700000000000000000e+01 1.593919271346670343e+06 9.100000000000000311e-01
5.000000000000000000e+01 1.405716256546473131e+06 1.159999999999999920e+00
4.200000000000000000e+01 1.647290391006839462e+06 1.189999999999999947e+00
3.800000000000000000e+01 2.228355281092085876e+06 1.010000000000000009e+00
4.200000000000000000e+01 1.396367217119144974e+06 1.050000000000000044e+00
3.800000000000000000e+01 1.357574737820254406e+06 1.139999999999999902e+00
3.500000000000000000e+01 2.319989966709848959e+06 9.100000000000000311e-01
2.700000000000000000e+01 1.609958575957758352e+06 1.090000000000000080e+00
2.700000000000000000e+01 1.604449206066515762e+06 1.020000000000000018e+00
2.600000000000000000e+01 1.313903019944638014e+06 9.799999999999999822e-01
2.300000000000000000e+01 2.546202232223162893e+06 1.159999999999999920e+00
2.800000000000000000e+01 2.188931462668381166e+06 1.229999999999999982e+00
5.200000000000000000e+01 1.714848254525133409e+06 1.310000000000000053e+00
3.200000000000000000e+01 1.668526205430474365e+06 8.399999999999999689e-01
3.800000000000000000e+01 1.446338692403984256e+06 1.010000000000000009e+00
4.300000000000000000e+01 1.754954656537093921e+06 1.679999999999999938e+00
2.300000000000000000e+01 2.375910117086912040e+06 9.100000000000000311e-01
2.900000000000000000e+01 1.478470207651808392e+06 9.799999999999999822e-01
2.400000000000000000e+01 3.474069252218443900e+06 1.060000000000000053e+00
3.300000000000000000e+01 1.346003582046129508e+06 1.280000000000000027e+00
2.500000000000000000e+01 1.361328330575969070e+06 1.239999999999999991e+00
4.700000000000000000e+01 1.552620162331670057e+06 1.439999999999999947e+00
5.000000000000000000e+01 1.628833383229421917e+06 1.050000000000000044e+00
2.800000000000000000e+01 1.499306932581816101e+06 1.360000000000000098e+00
3.000000000000000000e+01 1.449854235233294545e+06 1.139999999999999902e+00
2.100000000000000000e+01 1.794546193796804408e+06 1.139999999999999902e+00
3.500000000000000000e+01 1.740869403159646085e+06 1.010000000000000009e+00
4.100000000000000000e+01 1.387476125719994539e+06 1.010000000000000009e+00
5.600000000000000000e+01 2.031057152353187557e+06 8.100000000000000533e-01
3.000000000000000000e+01 1.386516904906553915e+06 9.899999999999999911e-01
3.000000000000000000e+01 2.041837310209008399e+06 1.360000000000000098e+00
2.600000000000000000e+01 2.923144262370382436e+06 9.300000000000000488e-01
3.500000000000000000e+01 1.615454268071702681e+06 1.050000000000000044e+00
5.800000000000000000e+01 2.249695300752425566e+06 8.399999999999999689e-01
2.500000000000000000e+01 1.501823672423076583e+06 1.290000000000000036e+00
2.100000000000000000e+01 1.479958172754938249e+06 1.060000000000000053e+00
2.200000000000000000e+01 1.920490684988478431e+06 8.900000000000000133e-01
2.300000000000000000e+01 1.418745421072309837e+06 1.050000000000000044e+00
3.200000000000000000e+01 1.789291394183997065e+06 1.080000000000000071e+00
2.100000000000000000e+01 2.979995800479777157e+06 1.020000000000000018e+00
2.500000000000000000e+01 1.424057922248093411e+06 1.399999999999999911e+00
3.800000000000000000e+01 1.686198825053520268e+06 8.800000000000000044e-01
3.100000000000000000e+01 2.524960092592560686e+06 1.020000000000000018e+00
2.600000000000000000e+01 2.658231290431880858e+06 9.699999999999999734e-01
3.200000000000000000e+01 1.475501604079050245e+06 1.159999999999999920e+00
3.300000000000000000e+01 1.798060453516989248e+06 1.419999999999999929e+00
2.300000000000000000e+01 1.579894015446660109e+06 1.060000000000000053e+00
2.200000000000000000e+01 1.490470231473083375e+06 9.399999999999999467e-01
2.500000000000000000e+01 1.825133913624613546e+06 1.080000000000000071e+00
2.700000000000000000e+01 1.589580194100762019e+06 1.189999999999999947e+00
3.100000000000000000e+01 1.798587178232504055e+06 8.800000000000000044e-01
3.000000000000000000e+01 1.583333511539804749e+06 1.100000000000000089e+00
3.700000000000000000e+01 2.459810529055405874e+06 9.699999999999999734e-01
2.800000000000000000e+01 2.400653380215398502e+06 9.799999999999999822e-01
2.400000000000000000e+01 2.443255421414409298e+06 1.280000000000000027e+00
2.400000000000000000e+01 1.596024470995152602e+06 9.399999999999999467e-01
2.900000000000000000e+01 1.917005589219942922e+06 1.050000000000000044e+00
3.700000000000000000e+01 2.040263980668378761e+06 9.399999999999999467e-01
4.000000000000000000e+01 3.799734559748250525e+06 1.310000000000000053e+00
2.900000000000000000e+01 1.558471417275212239e+06 1.330000000000000071e+00
4.700000000000000000e+01 1.765605570710060420e+06 1.020000000000000018e+00
2.700000000000000000e+01 1.564906155153073138e+06 1.020000000000000018e+00
4.300000000000000000e+01 5.656653306798154488e+06 1.080000000000000071e+00
4.900000000000000000e+01 2.270245473858937621e+06 8.599999999999999867e-01
2.200000000000000000e+01 2.328512225823891815e+06 1.030000000000000027e+00
2.400000000000000000e+01 1.847076121357469819e+06 9.699999999999999734e-01
3.400000000000000000e+01 2.229404220036539715e+06 1.020000000000000018e+00
3.000000000000000000e+01 1.877642846832503099e+06 1.010000000000000009e+00
4.700000000000000000e+01 1.810498514175895834e+06 9.300000000000000488e-01
5.200000000000000000e+01 3.090989341736612841e+06 1.159999999999999920e+00
5.200000000000000000e+01 1.463764585568958195e+06 1.060000000000000053e+00
3.200000000000000000e+01 2.306689814580803737e+06 1.050000000000000044e+00
2.100000000000000000e+01 1.449618349670962663e+06 8.199999999999999512e-01
2.100000000000000000e+01 7.462777124196385965e+06 9.399999999999999467e-01
2.300000000000000000e+01 1.837162890063893516e+06 1.229999999999999982e+00
2.300000000000000000e+01 2.207013485609877855e+06 1.209999999999999964e+00
2.300000000000000000e+01 1.973624392266805982e+06 1.060000000000000053e+00
3.000000000000000000e+01 8.538303698136478662e+06 1.260000000000000009e+00
2.900000000000000000e+01 1.750566078909162432e+06 1.129999999999999893e+00
2.500000000000000000e+01 1.876072662208322203e+06 1.090000000000000080e+00
2.100000000000000000e+01 1.694950307617686922e+06 8.399999999999999689e-01
3.200000000000000000e+01 7.909751879638143815e+06 8.299999999999999600e-01
2.100000000000000000e+01 5.231486469648210332e+06 1.409999999999999920e+00
4.900000000000000000e+01 1.581523177124849055e+06 9.799999999999999822e-01
2.300000000000000000e+01 2.186864324211312458e+06 8.399999999999999689e-01
3.600000000000000000e+01 1.647951922137855552e+06 1.270000000000000018e+00
2.900000000000000000e+01 6.913675987365301698e+06 1.270000000000000018e+00
3.600000000000000000e+01 1.422106547641357873e+06 1.379999999999999893e+00
2.500000000000000000e+01 8.669241112051945180e+06 1.459999999999999964e+00
2.200000000000000000e+01 1.590681320875321748e+06 1.030000000000000027e+00
4.600000000000000000e+01 1.603191662212129310e+07 1.120000000000000107e+00
2.200000000000000000e+01 1.683250723698706133e+06 1.209999999999999964e+00
3.900000000000000000e+01 2.690305230823595542e+06 9.699999999999999734e-01
3.900000000000000000e+01 2.560352895938717294e+06 1.120000000000000107e+00
2.600000000000000000e+01 1.934813918614618946e+06 1.050000000000000044e+00
3.700000000000000000e+01 5.354201688015204854e+06 1.310000000000000053e+00
2.900000000000000000e+01 2.086360435685048578e+06 9.599999999999999645e-01
3.700000000000000000e+01 3.796080005165236071e+06 1.080000000000000071e+00
2.500000000000000000e+01 1.610467250197971053e+07 1.050000000000000044e+00
3.400000000000000000e+01 1.886978417671178468e+06 1.010000000000000009e+00
5.100000000000000000e+01 1.982489824216211447e+06 9.100000000000000311e-01
3.300000000000000000e+01 1.659417084306544391e+06 1.050000000000000044e+00
2.300000000000000000e+01 1.478735125163913472e+06 1.120000000000000107e+00
2.600000000000000000e+01 2.498587697516777553e+06 7.800000000000000266e-01
2.500000000000000000e+01 3.462454382997492328e+06 1.469999999999999973e+00
3.000000000000000000e+01 1.831101208845762303e+06 1.169999999999999929e+00
2.700000000000000000e+01 3.132815192263833713e+06 8.599999999999999867e-01
2.500000000000000000e+01 2.271651336970990058e+06 1.320000000000000062e+00
2.600000000000000000e+01 9.136975829085480422e+06 9.100000000000000311e-01
3.500000000000000000e+01 2.958386145322324708e+06 1.050000000000000044e+00
2.700000000000000000e+01 1.253905902521992102e+07 1.260000000000000009e+00
2.700000000000000000e+01 2.168004662441170309e+06 8.000000000000000444e-01
4.400000000000000000e+01 9.763575061942223459e+06 9.699999999999999734e-01
2.500000000000000000e+01 1.813851976932272315e+06 1.500000000000000000e+00
3.600000000000000000e+01 4.209117018347063102e+06 1.399999999999999911e+00
4.400000000000000000e+01 8.334451915502047166e+06 1.030000000000000027e+00
